epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
256,7057.29,0.54198,0.77517,0.38026,0.8861,0.99194,0.99989,0.995,0.89819,0.99194,0.99989,0.995,0.75293,0.42368,0.53348,0.3005,0.77292,0.000825332,0.000825332,0.000825332
257,7083.32,0.55521,0.72646,0.4023,0.88909,0.99255,0.99791,0.995,0.9132,0.99255,0.99791,0.995,0.75553,0.40757,0.53195,0.29798,0.7671,0.000822031,0.000822031,0.000822031
258,7110.72,0.5768,0.78675,0.41115,0.88008,0.99673,0.99632,0.99498,0.9114,0.99488,0.99449,0.99487,0.7662,0.39977,0.51933,0.30987,0.76719,0.00081873,0.00081873,0.00081873
259,7136.29,0.56589,0.80036,0.42966,0.89766,0.9961,0.99305,0.99494,0.90835,0.9961,0.99305,0.99494,0.75945,0.40722,0.52225,0.30019,0.76986,0.00081543,0.00081543,0.00081543
260,7162.39,0.55066,0.7608,0.38549,0.89593,0.99393,0.99455,0.99489,0.91653,0.9909,0.99586,0.99487,0.76054,0.38367,0.53162,0.29442,0.76177,0.000812129,0.000812129,0.000812129
261,7188.23,0.57894,0.80974,0.40651,0.88509,0.98577,0.98807,0.99456,0.90211,0.98577,0.98807,0.99456,0.75453,0.38839,0.52336,0.30573,0.76194,0.000808828,0.000808828,0.000808828
262,7215.34,0.56411,0.73584,0.39538,0.90026,0.99018,1,0.99482,0.91155,0.99018,1,0.99482,0.75903,0.40112,0.51779,0.29158,0.76272,0.000805528,0.000805528,0.000805528
263,7242.66,0.57264,0.77327,0.40101,0.88177,0.99867,0.99916,0.995,0.91466,0.99867,0.99916,0.995,0.75939,0.39812,0.52853,0.28984,0.76163,0.000802227,0.000802227,0.000802227
264,7269.56,0.56981,0.81407,0.4146,0.89402,0.9945,0.99136,0.99491,0.90996,0.9945,0.99136,0.99491,0.76349,0.41679,0.5393,0.29838,0.76974,0.000798926,0.000798926,0.000798926
265,7298.26,0.56495,0.79378,0.39686,0.88571,0.9873,0.99816,0.99476,0.90996,0.9873,0.99816,0.99476,0.75344,0.40351,0.54049,0.29791,0.76551,0.000795626,0.000795626,0.000795626
266,7324.7,0.62291,0.88049,0.43853,0.94425,0.99294,1,0.995,0.91809,0.99294,1,0.995,0.75835,0.38641,0.5276,0.28633,0.75966,0.000792325,0.000792325,0.000792325
267,7351.5,0.56856,0.88686,0.40074,0.88685,0.99806,0.99919,0.995,0.91518,0.99911,0.99721,0.995,0.75762,0.39353,0.5267,0.29785,0.7664,0.000789024,0.000789024,0.000789024
268,7378.13,0.55179,0.75229,0.39998,0.88581,0.99429,0.99866,0.995,0.90199,0.99429,0.99866,0.995,0.75321,0.40568,0.52766,0.29297,0.76799,0.000785724,0.000785724,0.000785724
269,7404.75,0.55386,0.72415,0.38907,0.88743,0.98776,1,0.99378,0.90067,0.98592,0.99816,0.99196,0.7463,0.41212,0.53727,0.3012,0.7691,0.000782423,0.000782423,0.000782423
270,7431.4,0.55303,0.75386,0.39704,0.89544,0.99252,0.99623,0.99248,0.91056,0.99252,0.99623,0.99248,0.76596,0.39464,0.52476,0.29137,0.76292,0.000779122,0.000779122,0.000779122
271,7457.02,0.53278,0.75421,0.38665,0.87876,0.99881,0.99318,0.995,0.91399,0.99881,0.99318,0.995,0.76184,0.38639,0.51514,0.27968,0.76518,0.000775822,0.000775822,0.000775822
272,7484.86,0.56343,0.785,0.39839,0.88938,0.99276,0.99678,0.995,0.91304,0.99276,0.99678,0.995,0.75512,0.39817,0.52657,0.29864,0.76707,0.000772521,0.000772521,0.000772521
273,7511.46,0.58405,0.75244,0.42301,0.89595,0.9884,0.99818,0.99491,0.91184,0.9884,0.99818,0.99491,0.767,0.38566,0.51825,0.29084,0.76237,0.00076922,0.00076922,0.00076922
274,7537.44,0.54518,0.74748,0.37989,0.87778,0.98944,0.99632,0.99495,0.91619,0.98944,0.99632,0.99495,0.76597,0.37934,0.5092,0.29037,0.76272,0.00076592,0.00076592,0.00076592
275,7564.01,0.51588,0.70065,0.37435,0.84173,0.99239,0.99632,0.995,0.92026,0.99239,0.99632,0.995,0.78015,0.38959,0.49982,0.27995,0.75852,0.000762619,0.000762619,0.000762619
276,7590.6,0.60557,0.76907,0.44059,0.91148,0.98533,0.99816,0.992,0.91566,0.98533,0.99816,0.992,0.76467,0.38321,0.51383,0.28899,0.75791,0.000759318,0.000759318,0.000759318
277,7617.12,0.57824,0.79154,0.40135,0.90676,0.99535,0.99754,0.99366,0.91959,0.99535,0.99754,0.99366,0.76467,0.3876,0.50873,0.28954,0.75849,0.000756018,0.000756018,0.000756018
278,7643.93,0.56653,0.74676,0.4315,0.91953,0.99466,0.99881,0.995,0.92169,0.99466,0.99881,0.995,0.76744,0.39395,0.50713,0.2826,0.76838,0.000752717,0.000752717,0.000752717
279,7670.58,0.51041,0.72354,0.37768,0.87042,0.99018,0.99432,0.99489,0.91756,0.99018,0.99432,0.99489,0.75743,0.38446,0.51842,0.29383,0.76851,0.000749417,0.000749417,0.000749417
280,7696.62,0.53689,0.78219,0.39078,0.88932,0.99534,0.99635,0.995,0.91742,0.99534,0.99635,0.995,0.75766,0.37884,0.51611,0.28166,0.76387,0.000746116,0.000746116,0.000746116
281,7722.87,0.54662,0.77505,0.39507,0.88685,0.99706,0.99798,0.995,0.92148,0.99706,0.99798,0.995,0.77081,0.3881,0.51803,0.29006,0.76595,0.000742815,0.000742815,0.000742815
282,7749.4,0.54717,0.75002,0.39237,0.89432,0.99816,0.99767,0.99498,0.91679,0.99816,0.99767,0.99498,0.77483,0.39064,0.52326,0.27933,0.76882,0.000739515,0.000739515,0.000739515
283,7775.58,0.54468,0.76413,0.37788,0.88143,0.99094,0.99772,0.99474,0.92091,0.99094,0.99772,0.99474,0.76821,0.38016,0.52425,0.27306,0.76915,0.000736214,0.000736214,0.000736214
284,7801.96,0.50213,0.72184,0.36859,0.87589,0.99728,0.9964,0.995,0.92885,0.99728,0.9964,0.995,0.76651,0.37546,0.51445,0.2743,0.76324,0.000732913,0.000732913,0.000732913
285,7828.62,0.54276,0.71765,0.38505,0.87851,0.99896,0.99194,0.99498,0.93229,0.99896,0.99194,0.99498,0.76585,0.36339,0.51166,0.27164,0.75865,0.000729613,0.000729613,0.000729613
286,7859.86,0.54279,0.82827,0.39959,0.87815,0.99346,0.99584,0.99491,0.9129,0.99162,0.994,0.99324,0.76604,0.38681,0.51145,0.27997,0.76069,0.000726312,0.000726312,0.000726312
287,7885.86,0.55924,0.79237,0.3864,0.88947,0.98813,0.99954,0.99493,0.9203,0.9863,0.9977,0.99326,0.76082,0.37993,0.51375,0.27689,0.75971,0.000723011,0.000723011,0.000723011
288,7912.13,0.55046,0.73667,0.37951,0.88043,0.99086,0.99994,0.99493,0.92347,0.99086,0.99994,0.99493,0.7726,0.36675,0.50686,0.27424,0.75543,0.000719711,0.000719711,0.000719711
289,7938.52,0.52008,0.70957,0.37723,0.87027,0.99457,0.99259,0.99482,0.92346,0.99457,0.99259,0.99482,0.75787,0.37778,0.51457,0.27641,0.75563,0.00071641,0.00071641,0.00071641
290,7965.86,0.66228,0.79229,0.43333,0.93914,0.99856,0.99981,0.995,0.92278,0.99856,0.99981,0.995,0.75652,0.37351,0.51599,0.26072,0.75332,0.000713109,0.000713109,0.000713109
291,7992.61,0.53929,0.73521,0.40818,0.87492,0.99195,0.99535,0.99493,0.91671,0.99195,0.99535,0.99493,0.75796,0.38928,0.50552,0.26691,0.75324,0.000709809,0.000709809,0.000709809
292,8018.17,0.51847,0.71799,0.38674,0.87145,0.99782,0.99588,0.995,0.92378,0.99782,0.99588,0.995,0.7477,0.36989,0.50196,0.28163,0.74959,0.000706508,0.000706508,0.000706508
293,8044.9,0.52808,0.71609,0.37665,0.87046,0.99494,0.99632,0.995,0.92547,0.99494,0.99632,0.995,0.75385,0.36945,0.50199,0.28706,0.75117,0.000703207,0.000703207,0.000703207
294,8070.96,0.52883,0.78868,0.38316,0.88256,0.99632,0.99752,0.995,0.92243,0.99632,0.99752,0.995,0.76411,0.36489,0.49127,0.27568,0.74862,0.000699907,0.000699907,0.000699907
295,8096.94,0.5174,0.76785,0.36849,0.88088,0.99807,0.99816,0.995,0.92788,0.99807,0.99816,0.995,0.7569,0.37319,0.51043,0.27229,0.75112,0.000696606,0.000696606,0.000696606
296,8123.09,0.51273,0.71751,0.36387,0.87184,0.99211,1,0.99471,0.9216,0.99211,1,0.99471,0.77146,0.38,0.50401,0.27128,0.75342,0.000693305,0.000693305,0.000693305
297,8149.15,0.51516,0.74699,0.36759,0.86237,0.99821,1,0.995,0.92791,0.99821,1,0.995,0.78046,0.37658,0.49042,0.26968,0.75385,0.000690005,0.000690005,0.000690005
298,8176.46,0.56836,0.77116,0.37734,0.89565,0.99906,1,0.995,0.92623,0.99906,1,0.995,0.78413,0.37071,0.48137,0.2669,0.75365,0.000686704,0.000686704,0.000686704
299,8203.14,0.53754,0.74265,0.38036,0.8905,0.99511,0.99813,0.995,0.92681,0.99511,0.99813,0.995,0.77166,0.35599,0.50189,0.26738,0.752,0.000683403,0.000683403,0.000683403
300,8231.11,0.51642,0.69072,0.35346,0.87699,1,0.99825,0.995,0.92918,1,0.99825,0.995,0.76895,0.34419,0.5111,0.25754,0.75069,0.000680103,0.000680103,0.000680103
301,8257.81,0.5025,0.70573,0.35547,0.8636,0.99321,1,0.99496,0.92308,0.99321,1,0.99496,0.77803,0.36383,0.49052,0.26417,0.75216,0.000676802,0.000676802,0.000676802
302,8283.69,0.50641,0.70105,0.39184,0.87766,0.99454,0.99655,0.995,0.92144,0.99454,0.99655,0.995,0.76752,0.3682,0.49056,0.26292,0.75478,0.000673501,0.000673501,0.000673501
303,8310.34,0.5041,0.79179,0.36203,0.86763,0.994,0.99999,0.99498,0.9253,0.994,0.99999,0.99498,0.76855,0.36538,0.50266,0.26616,0.75355,0.000670201,0.000670201,0.000670201
304,8336.37,0.5135,0.70965,0.36018,0.88459,0.99698,0.99779,0.99498,0.92974,0.99698,0.99779,0.99498,0.78023,0.34245,0.48066,0.26809,0.75086,0.0006669,0.0006669,0.0006669
305,8362.37,0.47677,0.68068,0.34325,0.82669,0.99761,0.99744,0.99498,0.93065,0.99761,0.99744,0.99498,0.77807,0.35776,0.48152,0.26564,0.75062,0.000663599,0.000663599,0.000663599
306,8388,0.51467,0.69628,0.34507,0.88091,0.99715,1,0.995,0.92498,0.99715,1,0.995,0.77849,0.36696,0.49076,0.26091,0.75046,0.000660299,0.000660299,0.000660299
307,8413.26,0.51483,0.71438,0.36032,0.86436,0.99774,1,0.995,0.92813,0.99774,1,0.995,0.78684,0.36338,0.48239,0.25761,0.75336,0.000656998,0.000656998,0.000656998
308,8439.43,0.52469,0.71809,0.37919,0.88934,0.99481,1,0.995,0.93242,0.99481,1,0.995,0.77424,0.35335,0.47966,0.26563,0.74901,0.000653697,0.000653697,0.000653697
309,8465.47,0.55591,0.74355,0.37628,0.87663,0.99847,1,0.995,0.93619,0.99847,1,0.995,0.77383,0.34373,0.47741,0.26894,0.74636,0.000650397,0.000650397,0.000650397
310,8490.5,0.52241,0.71856,0.37352,0.87083,0.99689,1,0.995,0.92715,0.99689,1,0.995,0.7711,0.3532,0.49389,0.26385,0.74764,0.000647096,0.000647096,0.000647096
311,8516.73,0.52711,0.69595,0.37179,0.8781,0.99684,1,0.995,0.93329,0.99684,1,0.995,0.77974,0.33284,0.47447,0.25616,0.74462,0.000643795,0.000643795,0.000643795
312,8544.03,0.5346,0.76802,0.37088,0.87968,0.99859,1,0.995,0.92678,0.99859,1,0.995,0.77732,0.34914,0.46417,0.25793,0.74668,0.000640495,0.000640495,0.000640495
313,8571.65,0.43607,0.63445,0.34031,0.81749,0.99763,1,0.995,0.93127,0.99763,1,0.995,0.77653,0.34891,0.47906,0.25724,0.75125,0.000637194,0.000637194,0.000637194
314,8597.94,0.47461,0.69445,0.34212,0.86427,0.99162,1,0.99491,0.92906,0.99162,1,0.99491,0.77774,0.35225,0.48344,0.26068,0.75283,0.000633893,0.000633893,0.000633893
315,8624.78,0.51706,0.69912,0.36612,0.8844,0.99885,0.99952,0.995,0.92912,0.99885,0.99952,0.995,0.77867,0.3537,0.47772,0.26079,0.74973,0.000630593,0.000630593,0.000630593
316,8650.84,0.49546,0.70202,0.34613,0.87027,0.99817,0.99915,0.995,0.93184,0.99817,0.99915,0.995,0.77564,0.3325,0.48248,0.24602,0.74444,0.000627292,0.000627292,0.000627292
317,8677.07,0.48491,0.70324,0.33938,0.86983,0.99882,0.99914,0.995,0.93175,0.99882,0.99914,0.995,0.78576,0.34055,0.47543,0.24714,0.74306,0.000623991,0.000623991,0.000623991
318,8702.83,0.51729,0.72931,0.36504,0.87451,0.99901,1,0.995,0.93364,0.99901,1,0.995,0.78445,0.34184,0.48167,0.2542,0.74618,0.000620691,0.000620691,0.000620691
319,8728.65,0.48555,0.72377,0.34283,0.86366,0.99858,1,0.995,0.93739,0.99858,1,0.995,0.78757,0.33863,0.46666,0.25722,0.74737,0.00061739,0.00061739,0.00061739
320,8755.71,0.48125,0.72175,0.34372,0.8625,0.99831,1,0.995,0.94731,0.99831,1,0.995,0.79442,0.32885,0.45561,0.25308,0.74452,0.000614089,0.000614089,0.000614089
321,8781.87,0.50587,0.69113,0.35636,0.87811,0.99878,1,0.995,0.93968,0.99878,1,0.995,0.78816,0.33041,0.46345,0.25223,0.74644,0.000610789,0.000610789,0.000610789
322,8807.83,0.50224,0.67401,0.35014,0.85577,0.99897,1,0.995,0.93792,0.99897,1,0.995,0.78964,0.32825,0.46027,0.25677,0.74616,0.000607488,0.000607488,0.000607488
323,8834.17,0.48905,0.66366,0.33924,0.8733,0.99874,1,0.995,0.93186,0.99874,1,0.995,0.78588,0.3425,0.46324,0.26286,0.75012,0.000604187,0.000604187,0.000604187
324,8861.19,0.5046,0.70065,0.39495,0.8669,0.9994,1,0.995,0.9312,0.9994,1,0.995,0.7929,0.34142,0.46549,0.25646,0.74851,0.000600887,0.000600887,0.000600887
325,8886.82,0.49456,0.71606,0.3788,0.85899,0.99773,1,0.995,0.93652,0.99773,1,0.995,0.78848,0.33422,0.46412,0.25374,0.74762,0.000597586,0.000597586,0.000597586
326,8914.91,0.49676,0.74701,0.36308,0.86207,0.99647,0.99982,0.995,0.93663,0.99647,0.99982,0.995,0.77693,0.33917,0.47786,0.25284,0.74942,0.000594286,0.000594286,0.000594286
327,8942.03,0.51838,0.75558,0.37729,0.87017,0.99751,1,0.995,0.93607,0.99751,1,0.995,0.78238,0.33839,0.48015,0.25707,0.7499,0.000590985,0.000590985,0.000590985
328,8968.35,0.45476,0.64295,0.39026,0.81913,0.99695,1,0.995,0.93778,0.99695,1,0.995,0.78358,0.32836,0.46993,0.25273,0.74636,0.000587684,0.000587684,0.000587684
329,8995.28,0.47885,0.66494,0.34766,0.84907,0.99524,0.99983,0.995,0.9359,0.99524,0.99983,0.995,0.78433,0.3244,0.45786,0.25497,0.74542,0.000584384,0.000584384,0.000584384
330,9022.14,0.51025,0.70853,0.35873,0.86473,0.99315,1,0.995,0.9379,0.99315,1,0.995,0.7766,0.32415,0.45844,0.25455,0.75,0.000581083,0.000581083,0.000581083
331,9047.91,0.48627,0.69434,0.35177,0.86644,0.99329,1,0.995,0.93499,0.99329,1,0.995,0.78352,0.33277,0.4806,0.25416,0.75056,0.000577782,0.000577782,0.000577782
332,9073.65,0.48781,0.74929,0.35349,0.85772,0.99091,0.99949,0.99383,0.93722,0.99091,0.99949,0.99383,0.7828,0.32549,0.48463,0.25366,0.74555,0.000574482,0.000574482,0.000574482
333,9099.15,0.45545,0.66537,0.34715,0.85132,0.99317,1,0.995,0.93411,0.99317,1,0.995,0.78214,0.32788,0.4607,0.24995,0.74432,0.000571181,0.000571181,0.000571181
334,9124.98,0.46615,0.68358,0.33259,0.87085,0.99577,1,0.995,0.94457,0.99577,1,0.995,0.78802,0.30273,0.45372,0.24451,0.74105,0.00056788,0.00056788,0.00056788
335,9150.76,0.51827,0.68309,0.34195,0.9051,0.99802,0.99816,0.995,0.94296,0.99802,0.99816,0.995,0.78729,0.32098,0.46184,0.24422,0.74311,0.00056458,0.00056458,0.00056458
336,9177.57,0.49388,0.7402,0.36261,0.87139,0.99791,0.99816,0.995,0.93663,0.99791,0.99816,0.995,0.78138,0.3358,0.47192,0.24732,0.74546,0.000561279,0.000561279,0.000561279
337,9203.84,0.47842,0.69754,0.34371,0.85713,0.99767,0.99893,0.995,0.93799,0.99767,0.99893,0.995,0.78731,0.32096,0.47812,0.2417,0.74032,0.000557978,0.000557978,0.000557978
338,9231.69,0.49852,0.71899,0.34338,0.87266,0.99575,0.99962,0.995,0.93418,0.99575,0.99962,0.995,0.77759,0.33219,0.48546,0.25024,0.74484,0.000554678,0.000554678,0.000554678
339,9257.54,0.48361,0.69634,0.33986,0.85573,0.994,0.99941,0.99496,0.94278,0.994,0.99941,0.99496,0.7896,0.31156,0.46669,0.2433,0.74258,0.000551377,0.000551377,0.000551377
340,9283.97,0.49542,0.68173,0.33845,0.87285,0.99417,0.9977,0.995,0.94491,0.99417,0.9977,0.995,0.79597,0.31612,0.45185,0.24527,0.74491,0.000548076,0.000548076,0.000548076
341,9311.31,0.48269,0.70221,0.37148,0.85862,0.99432,0.9978,0.99493,0.94377,0.99432,0.9978,0.99493,0.79747,0.31824,0.44738,0.24096,0.74465,0.000544776,0.000544776,0.000544776
342,9336.25,0.44688,0.67347,0.3164,0.85632,0.99304,0.99761,0.99495,0.94686,0.99304,0.99761,0.99495,0.79539,0.31395,0.4604,0.24415,0.74405,0.000541475,0.000541475,0.000541475
343,9363.33,0.44962,0.66248,0.32831,0.81726,0.99904,0.9956,0.995,0.94099,0.99904,0.9956,0.995,0.78594,0.32793,0.46558,0.24475,0.7461,0.000538174,0.000538174,0.000538174
344,9389.84,0.44069,0.6156,0.31082,0.81312,0.9989,0.99816,0.995,0.93901,0.9989,0.99816,0.995,0.78489,0.3294,0.45804,0.24056,0.74275,0.000534874,0.000534874,0.000534874
345,9415.87,0.54385,0.72154,0.45282,0.87104,0.99525,0.99816,0.995,0.94537,0.99525,0.99816,0.995,0.77934,0.30738,0.4586,0.2404,0.73881,0.000531573,0.000531573,0.000531573
346,9444.29,0.47086,0.65071,0.3295,0.85235,0.99568,0.99975,0.995,0.94289,0.99568,0.99975,0.995,0.78071,0.29968,0.45707,0.2371,0.739,0.000528272,0.000528272,0.000528272
347,9472.88,0.45972,0.6649,0.33015,0.85934,0.99919,0.99863,0.995,0.94148,0.99919,0.99863,0.995,0.78211,0.3021,0.4527,0.23828,0.73641,0.000524972,0.000524972,0.000524972
348,9500.43,0.47276,0.70324,0.33655,0.85509,0.99899,0.99989,0.995,0.95102,0.99899,0.99989,0.995,0.7974,0.30853,0.44972,0.23657,0.734,0.000521671,0.000521671,0.000521671
349,9528.34,0.49154,0.66608,0.34678,0.87106,0.99947,0.99843,0.995,0.9507,0.99947,0.99843,0.995,0.80217,0.30836,0.44833,0.24196,0.73588,0.00051837,0.00051837,0.00051837
350,9557.6,0.44744,0.66135,0.3253,0.84569,0.99793,1,0.995,0.94491,0.99793,1,0.995,0.79666,0.31188,0.44652,0.23505,0.73689,0.00051507,0.00051507,0.00051507
351,9584.58,0.45698,0.71733,0.33353,0.84791,0.99942,0.999,0.995,0.94859,0.99942,0.999,0.995,0.80035,0.29631,0.43651,0.23723,0.73686,0.000511769,0.000511769,0.000511769
352,9611.56,0.44982,0.65807,0.32713,0.85221,0.99942,1,0.995,0.93901,0.99942,1,0.995,0.80042,0.31099,0.43962,0.23879,0.73705,0.000508468,0.000508468,0.000508468
353,9637.79,0.46623,0.64907,0.32747,0.85845,0.99949,0.99931,0.995,0.94649,0.99949,0.99931,0.995,0.79489,0.30221,0.44455,0.23707,0.73774,0.000505168,0.000505168,0.000505168
354,9665.73,0.43412,0.6761,0.32165,0.85354,0.99892,0.99816,0.995,0.94287,0.99892,0.99816,0.995,0.79698,0.3106,0.45481,0.24145,0.73817,0.000501867,0.000501867,0.000501867
355,9693.99,0.4788,0.71116,0.34508,0.86108,0.99705,0.99816,0.995,0.94425,0.99705,0.99816,0.995,0.7939,0.30747,0.45329,0.24181,0.73699,0.000498566,0.000498566,0.000498566
356,9721.35,0.45711,0.66013,0.32452,0.84927,0.99881,1,0.995,0.94152,0.99881,1,0.995,0.78862,0.29988,0.45428,0.23758,0.73733,0.000495266,0.000495266,0.000495266
